代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),总市值(元),市盈率,市净率,市销率,
600519.SH,贵州茅台,2002-04-29,36.2,37,36.2,36.35,466521,17015082,0.33,0.9162,36.4723,0.6525,2599025000,9087500000,27.6813,3.3198,5.6163,
600519.SH,贵州茅台,2002-04-30,36.48,36.6,35.95,36.2,597847,21592851,-0.15,-0.4127,36.1177,0.8361,2588300000,9050000000,27.567,3.3061,5.5932,
600519.SH,贵州茅台,2002-05-08,36.31,36.5,36.02,36.25,170049,6152534,0.05,0.1381,36.1809,0.2378,2591875000,9062500000,27.6051,3.3106,5.6009,
600519.SH,贵州茅台,2002-05-09,36,36.45,36,36.03,171221,6186437,-0.22,-0.6069,36.1313,0.2395,2576145000,9007500000,27.4376,3.2905,5.5669,
600519.SH,贵州茅台,2002-05-10,36.05,36.13,35.65,35.66,268850,9625820,-0.37,-1.0269,35.8037,0.376,2549690000,8915000000,27.1558,3.2567,5.5097,
600519.SH,贵州茅台,2002-05-13,35.57,35.7,35.38,35.4,283074,10033864,-0.26,-0.7291,35.4461,0.3959,2531100000,8850000000,26.9578,3.233,5.4696,
600519.SH,贵州茅台,2002-05-14,35.4,36.48,35.21,35.48,507003,18159637,0.08,0.226,35.8176,0.7091,2536820000,8870000000,27.0187,3.2403,5.4819,
600519.SH,贵州茅台,2002-05-15,35.68,35.69,35.2,35.34,224430,7948908,-0.14,-0.3946,35.4182,0.3139,2526810000,8835000000,26.9121,3.2275,5.4603,
600519.SH,贵州茅台,2002-05-16,35.25,35.36,34.91,34.96,554983,19465458,-0.38,-1.0753,35.074,0.7762,2499640000,8740000000,26.6227,3.1928,5.4016,
600519.SH,贵州茅台,2002-05-17,34.89,35.59,34.75,35.04,385968,13508333,0.08,0.2288,34.9986,0.5398,2505360000,8760000000,26.6837,3.2001,5.4139,
600519.SH,贵州茅台,2002-05-20,34.99,34.99,34.5,34.51,335369,11623861,-0.53,-1.5126,34.6599,0.469,2467465000,8627500000,26.2801,3.1517,5.332,
600519.SH,贵州茅台,2002-05-21,35.54,35.54,34.9,35.03,570700,20081800,0.52,1.5068,35.188,0.7982,2504645000,8757500000,26.6761,3.1992,5.4124,
600519.SH,贵州茅台,2002-05-22,35.1,35.48,34.95,35.02,297406,10442708,-0.01,-0.0285,35.1126,0.416,2503930000,8755000000,26.6684,3.1983,5.4108,
600519.SH,贵州茅台,2002-05-23,35.88,35.88,35.1,35.2,161990,5705093,0.18,0.514,35.2188,0.2266,2516800000,8800000000,26.8055,3.2147,5.4387,
600519.SH,贵州茅台,2002-05-24,35.01,35.2,34.68,34.89,240735,8401313,-0.31,-0.8807,34.8986,0.3367,2494635000,8722500000,26.5694,3.1864,5.3908,
600519.SH,贵州茅台,2002-05-27,35,35.34,34.89,35.11,165326,5801250,0.22,0.6306,35.0898,0.2312,2510365000,8777500000,26.737,3.2065,5.4248,
600519.SH,贵州茅台,2002-05-28,35.2,35.55,35.1,35.16,261490,9258306,0.05,0.1424,35.406,0.3657,2513940000,8790000000,26.775,3.2111,5.4325,
600519.SH,贵州茅台,2002-05-29,35.21,35.38,34.66,34.77,268474,9340641,-0.39,-1.1092,34.7916,0.3755,2486055000,8692500000,26.4781,3.1755,5.3722,
600519.SH,贵州茅台,2002-05-30,34.88,35.06,34.6,34.86,196225,6813508,0.09,0.2588,34.7229,0.2744,2492490000,8715000000,26.5466,3.1837,5.3861,
600519.SH,贵州茅台,2002-05-31,35,35.16,34.8,34.95,180610,6326360,0.09,0.2582,35.0277,0.2526,2498925000,8737500000,26.6151,3.1919,5.4,
600519.SH,贵州茅台,2002-06-03,34.9,35.01,34.51,34.93,229022,7966689,-0.02,-0.0572,34.7857,0.3203,2497495000,8732500000,26.5999,3.1901,5.3969,
600519.SH,贵州茅台,2002-06-04,34.9,35,34,34.5,197600,6831604,-0.43,-1.231,34.5729,0.2764,2466750000,8625000000,26.2724,3.1508,5.3305,
600519.SH,贵州茅台,2002-06-05,34.5,34.5,34.1,34.35,222475,7636262,-0.15,-0.4348,34.3241,0.3112,2456025000,8587500000,26.1582,3.1371,5.3073,
600519.SH,贵州茅台,2002-06-06,34.38,35.47,34.1,34.99,575740,19928860,0.64,1.8632,34.6143,0.8052,2501785000,8747500000,26.6456,3.1956,5.4062,
600519.SH,贵州茅台,2002-06-07,34.8,35.16,34.61,34.92,362216,12686067,-0.07,-0.2001,35.0235,0.5066,2496780000,8730000000,26.5923,3.1892,5.3954,
600519.SH,贵州茅台,2002-06-10,35,35.05,34.51,34.64,183253,6371263,-0.28,-0.8018,34.7676,0.2563,2476760000,8660000000,26.3791,3.1636,5.3521,
600519.SH,贵州茅台,2002-06-11,34.75,35.02,34.65,34.82,153920,5368576,0.18,0.5196,34.879,0.2153,2489630000,8705000000,26.5161,3.18,5.3799,
600519.SH,贵州茅台,2002-06-12,34.8,35.12,34.55,35.11,208220,7240715,0.29,0.8329,34.7743,0.2912,2510365000,8777500000,26.737,3.2065,5.4248,
600519.SH,贵州茅台,2002-06-13,35.1,35.3,34.88,34.9,162300,5701623,-0.21,-0.5981,35.1301,0.227,2495350000,8725000000,26.5771,3.1873,5.3923,
600519.SH,贵州茅台,2002-06-14,34.9,35.2,34.6,34.65,94711,3289645,-0.25,-0.7163,34.7335,0.1325,2477475000,8662500000,26.3867,3.1645,5.3537,
600519.SH,贵州茅台,2002-06-17,34.55,34.66,34.3,34.65,135810,4678657,0,0,34.45,0.1899,2477475000,8662500000,26.3867,3.1645,5.3537,
600519.SH,贵州茅台,2002-06-18,34.7,35.08,34.69,34.97,163699,5721280,0.32,0.9235,34.95,0.2289,2500355000,8742500000,26.6304,3.1937,5.4031,
600519.SH,贵州茅台,2002-06-19,34.9,35,34.7,34.73,83350,2900266,-0.24,-0.6863,34.7962,0.1166,2483195000,8682500000,26.4476,3.1718,5.366,
600519.SH,贵州茅台,2002-06-20,34.98,35.05,34.76,34.88,131920,4609083,0.15,0.4319,34.9385,0.1845,2493920000,8720000000,26.5618,3.1855,5.3892,
600519.SH,贵州茅台,2002-06-21,35,35.7,34.88,35.49,426651,15107102,0.61,1.7489,35.4086,0.5967,2537535000,8872500000,27.0264,3.2412,5.4835,
600519.SH,贵州茅台,2002-06-24,39.04,39.04,37,38.18,6125441,234474989,2.69,7.5796,38.2789,8.5671,2729870000,9545000000,29.0748,3.4869,5.8991,
600519.SH,贵州茅台,2002-06-25,38.18,38.18,38.18,38.18,,,0,0,,,2729870000,9545000000,29.0748,3.4869,5.8991,
600519.SH,贵州茅台,2002-06-26,37.28,37.4,36.56,36.85,1542300,56971879,-1.33,-3.4835,36.9396,2.1571,2634775000,9212500000,28.062,3.3654,5.6936,
600519.SH,贵州茅台,2002-06-27,36.9,37.18,36.6,36.78,558178,20574559,-0.07,-0.19,36.8602,0.7807,2629770000,9195000000,28.0087,3.359,5.6828,
600519.SH,贵州茅台,2002-06-28,36.7,37.38,36.7,37.03,1076373,39735942,0.25,0.6797,36.9165,1.5054,2647645000,9257500000,28.1991,3.3819,5.7214,
600519.SH,贵州茅台,2002-07-01,37.08,37.49,36.78,36.8,432000,16032014,-0.23,-0.6211,37.1111,0.6042,2631200000,9200000000,28.0239,3.3609,5.6859,
600519.SH,贵州茅台,2002-07-02,36.8,36.8,36.58,36.75,393507,14439880,-0.05,-0.1359,36.6954,0.5504,2627625000,9187500000,27.9859,3.3563,5.6781,
600519.SH,贵州茅台,2002-07-03,36.75,36.85,36.5,36.66,533312,19520104,-0.09,-0.2449,36.6017,0.7459,2621190000,9165000000,27.9173,3.3481,5.6642,
600519.SH,贵州茅台,2002-07-04,36.68,36.7,36,36.07,666987,24199148,-0.59,-1.6094,36.2813,0.9328,2579005000,9017500000,27.468,3.2942,5.5731,
600519.SH,贵州茅台,2002-07-05,36.06,36.18,36,36.16,681567,24596151,0.09,0.2495,36.0876,0.9532,2585440000,9040000000,27.5366,3.3024,5.587,
600519.SH,贵州茅台,2002-07-08,36.18,36.46,36.1,36.17,319272,11563090,0.01,0.0277,36.2171,0.4465,2586155000,9042500000,27.5442,3.3033,5.5885,
600519.SH,贵州茅台,2002-07-09,36.18,36.24,36.03,36.12,352323,12721871,-0.05,-0.1382,36.1085,0.4928,2582580000,9030000000,27.5061,3.2988,5.5808,
600519.SH,贵州茅台,2002-07-10,36.12,36.24,35.65,35.72,462279,16561215,-0.4,-1.1074,35.8252,0.6465,2553980000,8930000000,27.2015,3.2622,5.519,
600519.SH,贵州茅台,2002-07-11,35.63,36.25,35.63,35.93,235761,8471292,0.21,0.5879,35.9317,0.3297,2568995000,8982500000,27.3614,3.2814,5.5514,
600519.SH,贵州茅台,2002-07-12,35.99,36.18,35.8,36.03,158849,5724883,0.1,0.2783,36.0398,0.2222,2576145000,9007500000,27.4376,3.2905,5.5669,
600519.SH,贵州茅台,2002-07-15,36.01,36.16,35.9,35.91,130858,4708941,-0.12,-0.3331,35.9851,0.183,2567565000,8977500000,27.3462,3.2796,5.5484,
600519.SH,贵州茅台,2002-07-16,35.68,36.13,35.68,35.9,231649,8339593,-0.01,-0.0278,36.001,0.324,2566850000,8975000000,27.3386,3.2787,5.5468,
600519.SH,贵州茅台,2002-07-17,35.95,36,35.65,35.9,134219,4803760,0,0,35.7905,0.1877,2566850000,8975000000,27.3386,3.2787,5.5468,
600519.SH,贵州茅台,2002-07-18,36.05,36.49,36,36.24,589389,21394400,0.34,0.9471,36.2993,0.8243,2591160000,9060000000,27.5975,3.3097,5.5993,
600519.SH,贵州茅台,2002-07-19,36.37,36.46,36.26,36.39,251689,9151205,0.15,0.4139,36.3592,0.352,2601885000,9097500000,27.7117,3.3234,5.6225,
600519.SH,贵州茅台,2002-07-22,36.68,36.7,36.33,36.4,610357,22267992,0.01,0.0275,36.4836,0.8536,2602600000,9100000000,27.7193,3.3243,5.6241,
600519.SH,贵州茅台,2002-07-23,36.45,36.45,36.01,36.25,290158,10500988,-0.15,-0.4121,36.1906,0.4058,2591875000,9062500000,27.6051,3.3106,5.6009,
600519.SH,贵州茅台,2002-07-24,36.3,36.49,36.1,36.4,466387,16952456,0.15,0.4138,36.3485,0.6523,2602600000,9100000000,27.7193,3.3243,5.6241,
600519.SH,贵州茅台,2002-07-25,36.4671,36.6908,35.908,36.1316,170042,5497155,-0.2684,-0.7373,32.3282,0.2162,2541181500,8885250000,27.0652,3.2459,5.4913,
600519.SH,贵州茅台,2002-07-26,36.3441,36.3441,35.8632,35.9303,155824,5017641,-0.2013,-0.5571,32.2007,0.1981,2527024500,8835750000,26.9144,3.2278,5.4608,
600519.SH,贵州茅台,2002-07-29,36.0086,36.0981,35.3153,35.4383,255748,8122111,-0.492,-1.3694,31.7583,0.3252,2492418500,8714750000,26.5458,3.1836,5.386,
600519.SH,贵州茅台,2002-07-30,35.4271,35.5054,35.2035,35.2482,344596,10878707,-0.1901,-0.5364,31.5695,0.4381,2479048000,8668000000,26.4034,3.1665,5.3571,
600519.SH,贵州茅台,2002-07-31,35.2482,35.4495,34.9462,35.0245,257985,8116149,-0.2237,-0.6345,31.4598,0.328,2463318000,8613000000,26.2359,3.1464,5.3231,
600519.SH,贵州茅台,2002-08-01,34.9798,35.2146,34.8344,34.9351,200089,6261720,-0.0895,-0.2554,31.2947,0.2544,2457026000,8591000000,26.1689,3.1384,5.3095,
600519.SH,贵州茅台,2002-08-02,35.0022,35.5389,34.7226,35.1475,125388,3927364,0.2125,0.6082,31.3217,0.1594,2471969500,8643250000,26.328,3.1575,5.3418,
600519.SH,贵州茅台,2002-08-05,35.1587,35.2258,34.9462,35.0245,107812,3381678,-0.123,-0.35,31.3664,0.1371,2463318000,8613000000,26.2359,3.1464,5.3231,
600519.SH,贵州茅台,2002-08-06,35.0245,35.3153,34.9127,35.1364,209237,6575058,0.1118,0.3193,31.424,0.266,2471183000,8640500000,26.3197,3.1565,5.3401,
600519.SH,贵州茅台,2002-08-07,35.1475,35.2258,35.0581,35.1364,135579,4259610,0,0,31.4179,0.1724,2471183000,8640500000,26.3197,3.1565,5.3401,
600519.SH,贵州茅台,2002-08-08,35.1364,35.3041,34.8903,34.991,126460,3969885,-0.1454,-0.4137,31.3924,0.1608,2460958500,8604750000,26.2108,3.1434,5.318,
600519.SH,贵州茅台,2002-08-09,34.9015,35.0581,34.5996,34.6443,249020,7741685,-0.3467,-0.9907,31.0886,0.3166,2436577000,8519500000,25.9511,3.1123,5.2653,
600519.SH,贵州茅台,2002-08-12,34.443,34.5325,34.2194,34.2194,225050,6900600,-0.4249,-1.2266,30.6625,0.2861,2406690000,8415000000,25.6328,3.0741,5.2007,
600519.SH,贵州茅台,2002-08-13,34.3312,34.3312,33.9957,34.2194,170413,5204223,0,0,30.5389,0.2167,2406690000,8415000000,25.6328,3.0741,5.2007,
600519.SH,贵州茅台,2002-08-14,34.6443,34.6443,34.2194,34.6443,247246,7621220,0.4249,1.2418,30.8244,0.3144,2436577000,8519500000,24.8267,3.0765,5.2653,
600519.SH,贵州茅台,2002-08-15,34.6443,34.6443,34.3871,34.3983,125955,3886298,-0.246,-0.7101,30.8547,0.1601,2419274000,8459000000,24.6504,3.0546,5.2279,
600519.SH,贵州茅台,2002-08-16,34.1075,34.5213,33.8839,34.443,224098,6857222,0.0447,0.13,30.5992,0.2849,2422420000,8470000000,24.6825,3.0586,5.2347,
600519.SH,贵州茅台,2002-08-19,34.4318,34.5549,34.2306,34.2865,110896,3407937,-0.1566,-0.4545,30.7309,0.141,2411409000,8431500000,24.5703,3.0447,5.2109,
600519.SH,贵州茅台,2002-08-20,34.2082,34.6555,34.2082,34.5549,237211,7316845,0.2684,0.7828,30.8453,0.3016,2430285000,8497500000,24.7626,3.0685,5.2517,
600519.SH,贵州茅台,2002-08-21,34.6667,34.6667,34.4095,34.5549,169451,5229829,0,0,30.8634,0.2154,2430285000,8497500000,24.7626,3.0685,5.2517,
600519.SH,贵州茅台,2002-08-22,34.6667,35.0804,34.5549,34.868,422034,13173485,0.3131,0.9061,31.2143,0.5366,2452307000,8574500000,24.987,3.0963,5.2993,
600519.SH,贵州茅台,2002-08-23,34.8344,35.0581,34.8344,34.9239,243141,7592485,0.0559,0.1604,31.2267,0.3091,2456239500,8588250000,25.027,3.1013,5.3078,
600519.SH,贵州茅台,2002-08-26,34.8344,34.8344,34.32,34.3647,263149,8109133,-0.5591,-1.601,30.8157,0.3346,2416914500,8450750000,24.6264,3.0516,5.2228,
600519.SH,贵州茅台,2002-08-27,34.3647,34.5549,34.2194,34.4989,258441,7938100,0.1342,0.3905,30.7153,0.3286,2426352500,8483750000,24.7225,3.0635,5.2432,
600519.SH,贵州茅台,2002-08-28,34.5437,34.8009,34.1075,34.1746,376582,11550533,-0.3243,-0.94,30.672,0.4788,2403544000,8404000000,24.4901,3.0347,5.1939,
600519.SH,贵州茅台,2002-08-29,34.1635,34.3088,34.0516,34.0964,289937,8846652,-0.0783,-0.2291,30.5123,0.3686,2398038500,8384750000,24.434,3.0278,5.182,
600519.SH,贵州茅台,2002-08-30,34.1746,34.1746,34.0181,34.074,188668,5751168,-0.0224,-0.0656,30.483,0.2399,2396465500,8379250000,24.418,3.0258,5.1786,
600519.SH,贵州茅台,2002-09-02,34.0516,34.1075,33.9398,33.9957,234130,7119903,-0.0783,-0.2297,30.41,0.2977,2390960000,8360000000,24.3619,3.0189,5.1667,
600519.SH,贵州茅台,2002-09-03,33.9957,34.5325,33.9957,34.2529,227701,6981608,0.2572,0.7566,30.6613,0.2895,2409049500,8423250000,24.5462,3.0417,5.2058,
600519.SH,贵州茅台,2002-09-04,34.2529,34.4318,34.0181,34.2082,178869,5457397,-0.0447,-0.1306,30.5106,0.2274,2405903500,8412250000,24.5142,3.0377,5.199,
600519.SH,贵州茅台,2002-09-05,34.1299,34.1299,33.8839,33.8839,289369,8795149,-0.3243,-0.948,30.3942,0.3679,2383095000,8332500000,24.2818,3.0089,5.1497,
600519.SH,贵州茅台,2002-09-06,33.9398,34.0628,33.7721,33.9398,185962,5634774,0.0559,0.165,30.3007,0.2364,2387027500,8346250000,24.3218,3.0139,5.1582,
600519.SH,贵州茅台,2002-09-09,33.8839,33.9398,33.5708,33.6267,261390,7873842,-0.3131,-0.9226,30.123,0.3323,2365005500,8269250000,24.0974,2.9861,5.1106,
600519.SH,贵州茅台,2002-09-10,33.5484,33.6602,32.9669,33.1011,805712,23941530,-0.5256,-1.563,29.7147,1.0244,2328040000,8140000000,23.7208,2.9394,5.0308,
600519.SH,贵州茅台,2002-09-11,32.9445,33.1011,31.9828,32.5419,984529,28552916,-0.5591,-1.6892,29.0016,1.2518,2288715000,8002500000,23.3201,2.8898,4.9458,
600519.SH,贵州茅台,2002-09-12,32.4301,32.7097,32.1729,32.5084,171659,4984486,-0.0335,-0.1031,29.0371,0.2183,2286355500,7994250000,23.2961,2.8868,4.9407,
600519.SH,贵州茅台,2002-09-13,32.4413,32.6314,32.3407,32.609,107173,3119148,0.1006,0.3096,29.1039,0.1363,2293434000,8019000000,23.3682,2.8957,4.956,
600519.SH,贵州茅台,2002-09-16,32.5531,32.6202,32.0835,32.0946,392351,11280816,-0.5144,-1.5775,28.7518,0.4989,2257255000,7892500000,22.9996,2.85,4.8778,
600519.SH,贵州茅台,2002-09-17,32.1505,32.5196,32.0052,32.3183,261349,7538521,0.2237,0.6969,28.8447,0.3323,2272985000,7947500000,23.1598,2.8699,4.9118,
600519.SH,贵州茅台,2002-09-18,32.4189,32.4189,32.1282,32.2847,161606,4660761,-0.0335,-0.1038,28.8403,0.2055,2270625500,7939250000,23.1358,2.8669,4.9067,
600519.SH,贵州茅台,2002-09-19,32.2065,32.5979,31.9493,32.4301,365015,10478770,0.1454,0.4503,28.7078,0.4641,2280850000,7975000000,23.24,2.8798,4.9288,
600519.SH,贵州茅台,2002-09-20,32.3966,32.3966,32.0611,32.1282,137298,3949578,-0.3019,-0.931,28.7665,0.1746,2259614500,7900750000,23.0236,2.853,4.8829,
600519.SH,贵州茅台,2002-09-23,32.0723,32.1282,31.7592,31.7927,212110,6061634,-0.3355,-1.0442,28.5778,0.2697,2236019500,7818250000,22.7832,2.8232,4.8319,
600519.SH,贵州茅台,2002-09-24,31.7592,31.7927,31.2,31.2895,714854,20063143,-0.5032,-1.5828,28.0661,0.9089,2200627000,7694500000,22.4226,2.7785,4.7554,
600519.SH,贵州茅台,2002-09-25,31.2895,31.9269,31.2895,31.6473,355709,10075783,0.3578,1.1437,28.3259,0.4523,2225795000,7782500000,22.679,2.8103,4.8098,
600519.SH,贵州茅台,2002-09-26,31.7144,31.7144,31.323,31.3454,216807,6093149,-0.3019,-0.9541,28.104,0.2757,2204559500,7708250000,22.4626,2.7835,4.7639,
600519.SH,贵州茅台,2002-09-27,31.446,31.7032,31.2895,31.5131,150545,4234851,0.1677,0.5351,28.1301,0.1914,2216357000,7749500000,22.5828,2.7984,4.7894,
600519.SH,贵州茅台,2002-10-08,31.4796,31.4796,31.2336,31.4013,358977,10069826,-0.1118,-0.3549,28.0515,0.4564,2208492000,7722000000,22.5027,2.7885,4.7724,
600519.SH,贵州茅台,2002-10-09,31.3118,31.3678,30.8422,31.0099,245871,6822147,-0.3914,-1.2464,27.7469,0.3126,2180964500,7625750000,22.2222,2.7537,4.7129,
600519.SH,贵州茅台,2002-10-10,30.9764,31.3454,30.9204,31.0658,108767,3018141,0.0559,0.1803,27.7487,0.1383,2184897000,7639500000,22.2623,2.7587,4.7214,
600519.SH,贵州茅台,2002-10-11,30.954,31.2,30.7527,30.8422,121705,3366265,-0.2237,-0.7199,27.6592,0.1547,2169167000,7584500000,22.102,2.7388,4.6874,
600519.SH,贵州茅台,2002-10-14,31.2,31.2,30.7751,30.8869,109529,3024408,0.0447,0.145,27.6129,0.1393,2172313000,7595500000,22.1341,2.7428,4.6942,
600519.SH,贵州茅台,2002-10-15,30.8645,31.077,30.8086,31.0658,206594,5710573,0.1789,0.5793,27.6415,0.2627,2184897000,7639500000,22.2623,2.7587,4.7214,
600519.SH,贵州茅台,2002-10-16,31.0658,31.5243,31.0546,31.2112,226133,6327939,0.1454,0.468,27.9833,0.2875,2195121500,7675250000,22.3665,2.7716,4.7435,
600519.SH,贵州茅台,2002-10-17,31.2112,31.3118,30.7527,30.8533,156480,4336014,-0.3578,-1.1465,27.7097,0.199,2169953500,7587250000,22.11,2.7398,4.6891,
600519.SH,贵州茅台,2002-10-18,30.7527,30.954,29.6903,29.9811,463533,12464187,-0.8723,-2.8271,26.8895,0.5894,2108606500,7372750000,21.485,2.6624,4.5566,
600519.SH,贵州茅台,2002-10-21,29.9587,30.5067,29.6903,30.0258,164605,4391499,0.0447,0.1492,26.679,0.2093,2111752500,7383750000,21.517,2.6663,4.5634,
600519.SH,贵州茅台,2002-10-22,30.16,30.8086,30.0817,30.6185,210571,5735513,0.5927,1.9739,27.2379,0.2677,2153437000,7529500000,21.9417,2.719,4.6535,
600519.SH,贵州茅台,2002-10-23,30.6968,30.6968,30.2271,30.3389,108078,2938025,-0.2796,-0.9131,27.1843,0.1374,2133774500,7460750000,21.7414,2.6941,4.611,
600519.SH,贵州茅台,2002-10-24,30.3054,30.6185,30.3054,30.3166,97060,2637743,-0.0224,-0.0737,27.1764,0.1234,2132201500,7455250000,21.7254,2.6921,4.6076,
600519.SH,贵州茅台,2002-10-25,30.3166,30.3278,29.7462,29.8022,236812,6346386,-0.5144,-1.6968,26.7993,0.3011,2096022500,7328750000,21.3567,2.6465,4.5294,
600519.SH,贵州茅台,2002-10-28,29.7462,29.7462,28.9635,29.0305,447153,11679872,-0.7716,-2.5891,26.1205,0.5685,2041754000,7139000000,20.8038,2.5779,4.4121,
600519.SH,贵州茅台,2002-10-29,29.6344,29.6344,28.6392,29.3101,319869,8294858,0.2796,0.963,25.932,0.4067,2061416500,7207750000,21.0041,2.5377,4.4546,
600519.SH,贵州茅台,2002-10-30,29.3548,29.4108,29.0305,29.1088,203557,5323624,-0.2013,-0.6868,26.153,0.2588,2047259500,7158250000,20.8599,2.5203,4.424,
600519.SH,贵州茅台,2002-10-31,29.1088,29.6121,29.0753,29.1759,281730,7375701,0.0671,0.2305,26.18,0.3582,2051978500,7174750000,20.908,2.5261,4.4342,
600519.SH,贵州茅台,2002-11-01,29.1647,29.3772,29.0305,29.3213,147119,3830309,0.1454,0.4983,26.0354,0.1871,2062203000,7210500000,21.0121,2.5387,4.4563,
600519.SH,贵州茅台,2002-11-04,29.3213,29.8133,29.3213,29.8133,199503,5271415,0.492,1.6781,26.4227,0.2537,2096809000,7331500000,21.3647,2.5813,4.5311,
600519.SH,贵州茅台,2002-11-05,29.8581,30.4172,29.6456,30.0929,348538,9402742,0.2796,0.9377,26.9777,0.4432,2116471500,7400250000,21.5651,2.6055,4.5736,
600519.SH,贵州茅台,2002-11-06,30.1376,30.1712,29.8581,29.8804,162265,4344756,-0.2125,-0.7061,26.7757,0.2063,2101528000,7348000000,21.4128,2.5871,4.5413,
600519.SH,贵州茅台,2002-11-07,29.914,30.0258,29.6568,29.7798,241652,6446131,-0.1006,-0.3368,26.6753,0.3072,2094449500,7323250000,21.3407,2.5784,4.526,
600519.SH,贵州茅台,2002-11-08,30.4172,30.4172,29.0305,29.1647,271756,7151816,-0.6151,-2.0653,26.317,0.3455,2051192000,7172000000,20.8999,2.5251,4.4325,
600519.SH,贵州茅台,2002-11-11,29.2207,29.4667,28.8628,29.0865,188282,4915876,-0.0783,-0.2684,26.1091,0.2394,2045686500,7152750000,20.8439,2.5184,4.4206,
600519.SH,贵州茅台,2002-11-12,29.1312,29.3884,28.7957,28.8516,239589,6207445,-0.2348,-0.8074,25.9087,0.3046,2029170000,7095000000,20.6756,2.498,4.3849,
600519.SH,贵州茅台,2002-11-13,28.8293,29.0641,28.7062,29.0417,195368,5035473,0.1901,0.6589,25.7743,0.2484,2042540500,7141750000,20.8118,2.5145,4.4138,
600519.SH,贵州茅台,2002-11-14,29.0529,29.2207,28.8516,28.8852,168832,4380220,-0.1566,-0.5391,25.9443,0.2147,2031529500,7103250000,20.6996,2.5009,4.39,
600519.SH,贵州茅台,2002-11-15,28.8516,29.12,28.6839,28.874,234901,6065973,-0.0112,-0.0387,25.8235,0.2987,2030743000,7100500000,20.6916,2.5,4.3883,
600519.SH,贵州茅台,2002-11-18,28.8516,29.1424,28.8516,29.0753,194719,5049727,0.2013,0.6971,25.9334,0.2476,2044900000,7150000000,20.8358,2.5174,4.4189,
600519.SH,贵州茅台,2002-11-19,29.0753,29.6903,28.9858,29.5561,321819,8450560,0.4809,1.6538,26.2587,0.4092,2078719500,7268250000,21.1804,2.559,4.492,
600519.SH,贵州茅台,2002-11-20,29.6121,29.8581,28.9635,29.4555,957938,25196773,-0.1006,-0.3405,26.3031,1.218,2071641000,7243500000,21.1083,2.5503,4.4767,
600519.SH,贵州茅台,2002-11-21,29.3437,29.5226,28.9075,28.9187,401953,10494850,-0.5368,-1.8223,26.1096,0.5111,2033889000,7111500000,20.7236,2.5038,4.3951,
600519.SH,贵州茅台,2002-11-22,29.0753,29.366,28.6056,28.9746,242925,6292793,0.0559,0.1933,25.9043,0.3089,2037821500,7125250000,20.7637,2.5087,4.4036,
600519.SH,贵州茅台,2002-11-25,28.9858,29.3884,28.628,29.2766,398796,10418495,0.3019,1.0421,26.1249,0.5071,2059057000,7199500000,20.9801,2.5348,4.4495,
600519.SH,贵州茅台,2002-11-26,29.4108,29.5226,28.7398,28.751,205454,5354392,-0.5256,-1.7953,26.0613,0.2612,2022091500,7070250000,20.6034,2.4893,4.3696,
600519.SH,贵州茅台,2002-11-27,28.628,29.0529,28.4267,28.6615,332091,8506108,-0.0895,-0.3112,25.6138,0.4222,2015799500,7048250000,20.5393,2.4816,4.356,
600519.SH,贵州茅台,2002-11-28,28.7286,29.5226,28.6503,29.3884,249203,6508407,0.7269,2.5361,26.1169,0.3169,2066922000,7227000000,21.0602,2.5445,4.4665,
600519.SH,贵州茅台,2002-11-29,29.3884,29.3884,29.3884,29.3884,,,0,0,,,2066922000,7227000000,21.0602,2.5445,4.4665,
600519.SH,贵州茅台,2002-12-02,29.6344,29.8581,28.9858,29.0641,585087,15455370,-0.3243,-1.1035,26.4155,0.7439,2044113500,7147250000,20.8278,2.5164,4.4172,
600519.SH,贵州茅台,2002-12-03,28.9858,29.545,28.7398,29.5114,310385,8113029,0.4473,1.5391,26.1386,0.3946,2075573500,7257250000,21.1484,2.5552,4.4852,
600519.SH,贵州茅台,2002-12-04,29.1536,29.9699,29.1536,29.5785,415100,11045716,0.0671,0.2274,26.6098,0.5278,2080292500,7273750000,21.1965,2.561,4.4954,
