,代码,简称,日期,开盘价(元),最高价(元),最低价(元),收盘价(元),成交量(股),成交金额(元),涨跌(元),涨跌幅(%),均价(元),换手率(%),A股流通市值(元),总市值(元),市盈率,市净率,市销率,年份,月份,year,month,day,day_of_week,MA_5,MA_10,daily_return,volatility_5,volatility_10,RSI_14
89,600519.SH,贵州茅台,2002-01-09,36.5,37.18,36.35,36.87,1060682.0,38912708.0,0.28,0.7652,36.6865,1.4835,2636205000.0,9217500000,36.708,16.4145,5.6967,2002,2002-01,2002,1,9,2,37.382,37.164,0.007652364033888803,0.023848947244112014,0.01771051448312034,59.59339263024142
90,600519.SH,贵州茅台,2002-01-10,36.98,37.39,36.35,37.24,1881555.0,69093753.0,0.37,1.0035,36.7216,2.6315,2662660000.0,9310000000,37.0763,16.5792,5.7539,2002,2002-01,2002,1,10,3,37.12,37.245999999999995,0.010035259018172038,0.01615835781281,0.017373104517837617,58.70129870129872
91,600519.SH,贵州茅台,2002-01-11,37.01,37.14,36.0,36.05,1183475.0,43306414.0,-1.19,-3.1955,36.5926,1.6552,2577575000.0,9012500000,35.8916,16.0495,5.57,2002,2002-01,2002,1,11,4,36.82000000000001,37.201,-0.03195488721804529,0.018053577220220347,0.020487355177794556,50.50962627406567
92,600519.SH,贵州茅台,2002-01-14,35.7,36.4,35.43,36.1,1871851.0,67196713.0,0.05,0.1387,35.8985,2.618,2581150000.0,9025000000,35.9413,16.0717,5.5777,2002,2002-01,2002,1,14,0,36.57,37.092,0.0013869625520113171,0.018544017186673426,0.0193064511969239,58.72395833333335
93,600519.SH,贵州茅台,2002-01-15,35.98,37.05,35.91,36.54,1824741.0,66666866.0,0.44,1.2188,36.535,2.5521,2612610000.0,9135000000,36.3794,16.2676,5.6457,2002,2002-01,2002,1,15,1,36.559999999999995,37.013999999999996,0.012188365650969368,0.01823981964873821,0.01981063792235875,54.77888730385165
94,600519.SH,贵州茅台,2002-01-16,36.48,36.97,35.4,36.35,1397433.0,50700232.0,-0.19,-0.52,36.281,1.9545,2599025000.0,9087500000,36.1902,16.183,5.6163,2002,2002-01,2002,1,16,2,36.456,36.919,-0.0051997810618499285,0.017766896604276633,0.019828982180257224,49.473684210526315
95,600519.SH,贵州茅台,2002-01-17,36.2,36.49,34.7,35.06,2418031.0,85418339.0,-1.29,-3.5488,35.3256,3.3819,2506790000.0,8765000000,34.9059,15.6087,5.417,2002,2002-01,2002,1,17,3,36.019999999999996,36.57000000000001,-0.035488308115543266,0.020977696864037065,0.01785070918882546,40.83969465648857
96,600519.SH,贵州茅台,2002-01-18,34.8,36.88,34.7,36.65,3226208.0,116437266.0,1.59,4.5351,36.0911,4.5122,2620475000.0,9162500000,36.4889,16.3166,5.6627,2002,2002-01,2002,1,18,4,36.14,36.480000000000004,0.04535082715345107,0.029270760881250236,0.023733059926581725,46.91780821917809
97,600519.SH,贵州茅台,2002-01-21,36.3,36.6,35.58,35.87,1575593.0,56764193.0,-0.78,-2.1282,36.0272,2.2036,2564705000.0,8967500000,35.7124,15.9693,5.5422,2002,2002-01,2002,1,21,0,36.094,36.332,-0.021282401091405223,0.031387596409691514,0.024493024429259252,42.29543039319871
98,600519.SH,贵州茅台,2002-01-22,35.8,36.95,35.8,36.44,1348567.0,49186214.0,0.57,1.5891,36.4729,1.8861,2605460000.0,9110000000,36.2799,16.2231,5.6302,2002,2002-01,2002,1,22,1,36.074,36.317,0.015890716476163913,0.0318139295482255,0.02444783260889016,45.68273092369478
99,600519.SH,贵州茅台,2002-01-23,36.65,37.65,36.2,37.62,2333648.0,86396947.0,1.18,3.2382,37.0223,3.2638,2689830000.0,9405000000,37.4547,16.7484,5.8126,2002,2002-01,2002,1,23,2,36.327999999999996,36.392,0.03238199780461026,0.034635749363665515,0.026489360301396276,45.298281092012125
100,600519.SH,贵州茅台,2002-01-24,37.36,37.87,36.8,37.29,2661580.0,99483236.0,-0.33,-0.8772,37.3775,3.7225,2666235000.0,9322500000,37.1261,16.6015,5.7616,2002,2002-01,2002,1,24,3,36.774,36.397,-0.00877192982456132,0.027746552125108008,0.02654915690991646,48.59002169197398
101,600519.SH,贵州茅台,2002-01-25,37.24,37.57,36.8,37.1,1394112.0,51685502.0,-0.19,-0.5095,37.0741,1.9498,2652650000.0,9275000000,36.9369,16.5169,5.7322,2002,2002-01,2002,1,25,4,36.864,36.501999999999995,-0.005095199785465243,0.02134545310135432,0.024157445240842297,48.642779587404995
102,600519.SH,贵州茅台,2002-01-28,37.0,37.29,35.3,35.49,2166782.0,77886073.0,-1.61,-4.3396,35.9455,3.0305,2537535000.0,8872500000,35.334,15.8001,5.4835,2002,2002-01,2002,1,28,0,36.788,36.441,-0.04339622641509433,0.028596689515219844,0.028311533182818663,44.5328031809145
103,600519.SH,贵州茅台,2002-01-29,35.2,36.2,34.98,35.66,1187200.0,42283085.0,0.17,0.479,35.6158,1.6604,2549690000.0,8915000000,35.5033,15.8758,5.5097,2002,2002-01,2002,1,29,1,36.632,36.352999999999994,0.004790081713158534,0.027280703194146726,0.028013769435877824,43.919597989949736
104,600519.SH,贵州茅台,2002-01-30,35.6,36.28,35.2,35.58,841922.0,30030708.0,-0.08,-0.2243,35.6692,1.1775,2543970000.0,8895000000,35.4236,15.8402,5.4974,2002,2002-01,2002,1,30,2,36.224000000000004,36.275999999999996,-0.0022434099831744048,0.01881046878663298,0.02799280287549532,41.40786749482399
105,600519.SH,贵州茅台,2002-01-31,36.0,38.0,36.0,37.6,4082830.0,152780902.0,2.02,5.6773,37.4203,5.7103,2688400000.0,9400000000,37.4347,16.7395,5.8095,2002,2002-01,2002,1,31,3,36.286,36.529999999999994,0.05677346824058471,0.03583624487434964,0.030722026853397606,57.38798856053387
106,600519.SH,贵州茅台,2002-02-01,37.5,37.98,36.9,37.06,1734503.0,64926556.0,-0.54,-1.4362,37.4324,2.4259,2649790000.0,9265000000,36.8971,16.4991,5.726,2002,2002-02,2002,2,1,4,36.278,36.571,-0.014361702127659526,0.03653836107914782,0.028237261437717435,54.371584699453564
107,600519.SH,贵州茅台,2002-02-04,37.18,38.15,37.0,37.92,1651019.0,62395237.0,0.86,2.3206,37.792,2.3091,2711280000.0,9480000000,37.7533,16.882,5.8589,2002,2002-02,2002,2,4,0,36.763999999999996,36.775999999999996,0.02320561252023734,0.02768887798059503,0.027755005778011096,56.05263157894739
108,600519.SH,贵州茅台,2002-02-05,37.93,38.68,37.63,37.9,1119573.0,42691507.0,-0.02,-0.0527,38.132,1.5658,2709850000.0,9475000000,37.7334,16.8731,5.8558,2002,2002-02,2002,2,5,1,37.212,36.922,-0.0005274261603376296,0.028210632404442052,0.027584565675795918,56.90115761353517
109,600519.SH,贵州茅台,2002-02-06,37.86,38.11,37.09,37.18,966854.0,36137656.0,-0.72,-1.8997,37.3765,1.3522,2658370000.0,9295000000,37.0166,16.5525,5.7446,2002,2002-02,2002,2,6,2,37.532000000000004,36.878,-0.018997361477572583,0.031242031660251954,0.0265326719167764,59.9437148217636
110,600519.SH,贵州茅台,2002-02-07,37.18,37.92,37.12,37.41,668817.0,25158901.0,0.23,0.6186,37.617,0.9354,2674815000.0,9352500000,37.2456,16.6549,5.7801,2002,2002-02,2002,2,7,3,37.49399999999999,36.89,0.0061861215707368356,0.01688316022165473,0.026458754179623355,54.08602150537634
111,600519.SH,贵州茅台,2002-02-08,37.6,38.2,37.58,37.65,1256931.0,47643920.0,0.24,0.6415,37.905,1.7579,2691975000.0,9412500000,37.4845,16.7618,5.8172,2002,2002-02,2002,2,8,4,37.611999999999995,36.945,0.006415396952686558,0.015215788269881732,0.026432211831275945,60.15981735159819
112,600519.SH,贵州茅台,2002-02-25,37.65,37.65,37.65,37.65,,,0.0,0.0,,,2691975000.0,9412500000,37.4845,16.7618,5.8172,2002,2002-02,2002,2,25,0,37.558,37.161,0.0,0.010380474562445624,0.021243360841284187,57.3870573870574
113,600519.SH,贵州茅台,2002-02-26,37.99,38.5,37.45,37.77,1481599.0,56234511.0,0.12,0.3187,37.9553,2.0722,2700555000.0,9442500000,37.604,16.8152,5.8357,2002,2002-02,2002,2,26,1,37.532,37.372,0.0031872509960160222,0.010588020562159874,0.02126058408057444,51.05189340813469
114,600519.SH,贵州茅台,2002-02-27,37.85,38.1,37.5,37.93,829081.0,31387541.0,0.16,0.4236,37.8582,1.1596,2711995000.0,9482500000,37.7633,16.8864,5.8605,2002,2002-02,2002,2,27,2,37.682,37.607,0.004236166269526054,0.0026138803077376074,0.02108063860219935,54.59770114942529
115,600519.SH,贵州茅台,2002-02-28,38.0,38.46,37.78,38.0,1250698.0,47786791.0,0.07,0.1846,38.2081,1.7492,2717000000.0,9500000000,37.833,16.9176,5.8713,2002,2002-02,2002,2,28,3,37.8,37.647000000000006,0.001845504877405757,0.00242215331827944,0.011567921204431932,56.57894736842105
116,600519.SH,贵州茅台,2002-03-01,37.95,38.15,37.2,37.39,742145.0,27907358.0,-0.61,-1.6053,37.6036,1.038,2673385000.0,9347500000,37.2257,16.646,5.777,2002,2002-03,2002,3,1,4,37.748000000000005,37.68,-0.01605263157894732,0.00836649268950568,0.011828768742911513,66.26712328767124
117,600519.SH,贵州茅台,2002-03-04,37.35,38.08,37.12,38.04,522485.0,19593096.0,0.65,1.7384,37.4998,0.7307,2719860000.0,9510000000,37.8728,16.9354,5.8775,2002,2002-03,2002,3,4,0,37.826,37.692,0.017384327360256746,0.011926197635143146,0.01070131056559044,68.82911392405066
118,600519.SH,贵州茅台,2002-03-05,38.06,39.1,37.86,38.59,2218887.0,85787001.0,0.55,1.4458,38.6622,3.1033,2759185000.0,9647500000,38.4204,17.1803,5.9624,2002,2002-03,2002,3,5,1,37.989999999999995,37.761,0.01445846477392232,0.013177866011904077,0.011575606983401964,72.16494845360828
119,600519.SH,贵州茅台,2002-03-06,38.8,39.08,38.02,38.36,1862014.0,71904848.0,-0.23,-0.596,38.6167,2.6042,2742740000.0,9590000000,38.1914,17.0779,5.9269,2002,2002-03,2002,3,6,2,38.076,37.879000000000005,-0.005960093288416846,0.013969733580825022,0.009515569076558735,57.59999999999997
120,600519.SH,贵州茅台,2002-03-07,38.2,38.6,38.05,38.5,1361602.0,52163426.0,0.14,0.365,38.3103,1.9043,2752750000.0,9625000000,38.3308,17.1402,5.9485,2002,2002-03,2002,3,7,3,38.176,37.988,0.0036496350364962904,0.013977223392593177,0.009459882753413182,65.65217391304343
121,600519.SH,贵州茅台,2002-03-08,38.55,39.78,38.55,39.63,3532681.0,137988821.0,1.13,2.9351,39.0607,4.9408,2833545000.0,9907500000,39.4558,17.6433,6.1231,2002,2002-03,2002,3,8,4,38.624,38.186,0.02935064935064946,0.013491887041079283,0.012646160225400214,67.55646817248456
122,600519.SH,贵州茅台,2002-03-11,39.69,39.69,39.07,39.45,1760600.0,69191402.0,-0.18,-0.4542,39.2999,2.4624,2820675000.0,9862500000,39.2766,17.5631,6.0953,2002,2002-03,2002,3,11,0,38.906000000000006,38.366,-0.004542013626040897,0.014720916881941645,0.012932398322379492,65.4075546719682
123,600519.SH,贵州茅台,2002-03-12,39.45,39.45,38.5,38.5,1725185.0,66875879.0,-0.95,-2.4081,38.7645,2.4128,2752750000.0,9625000000,38.3308,17.1402,5.9485,2002,2002-03,2002,3,12,1,38.888,38.439,-0.02408111533586821,0.019431495248396505,0.01584637800326393,62.54752851711024
124,600519.SH,贵州茅台,2002-03-13,38.31,38.8,38.19,38.24,779399.0,29935169.0,-0.26,-0.6753,38.408,1.0901,2734160000.0,9560000000,38.0719,17.0244,5.9084,2002,2002-03,2002,3,13,2,38.864,38.47,-0.006753246753246733,0.019492226889925628,0.01605596596085066,57.84499054820419
125,600519.SH,贵州茅台,2002-03-14,38.11,38.7,38.05,38.62,638774.0,24487493.0,0.38,0.9937,38.3351,0.8934,2761330000.0,9655000000,38.4503,17.1936,5.9671,2002,2002-03,2002,3,14,3,38.888,38.532,0.009937238493723743,0.02002052500602375,0.01630913788665681,58.93186003683239
126,600519.SH,贵州茅台,2002-03-15,38.02,38.9,37.85,37.92,1189288.0,45551718.0,-0.7,-1.8125,38.3017,1.6633,2711280000.0,9480000000,37.7533,16.882,5.8589,2002,2002-03,2002,3,15,4,38.54600000000001,38.585,-0.018125323666493887,0.013170421042187196,0.016571434277495096,52.20228384991846
127,600519.SH,贵州茅台,2002-03-18,38.12,38.8,37.9,38.0,607027.0,23162182.0,0.08,0.211,38.1568,0.849,2717000000.0,9500000000,37.833,16.9176,5.8713,2002,2002-03,2002,3,18,0,38.25600000000001,38.581,0.002109704641350074,0.014006456230482571,0.015624814459310375,51.88834154351394
128,600519.SH,贵州茅台,2002-03-19,38.1,38.88,38.02,38.75,677404.0,26123110.0,0.75,1.9737,38.5636,0.9474,2770625000.0,9687500000,38.5797,17.2515,5.9872,2002,2002-03,2002,3,19,1,38.306000000000004,38.597,0.019736842105263053,0.0146401827193571,0.016244235573057143,56.137724550898206
129,600519.SH,贵州茅台,2002-03-20,38.8,39.5,38.7,38.97,1503133.0,58767953.0,0.22,0.5677,39.097,2.1023,2786355000.0,9742500000,38.7987,17.3494,6.0211,2002,2002-03,2002,3,20,2,38.452,38.658,0.005677419354838786,0.013952846386411573,0.016143992001058205,57.10102489019033
130,600519.SH,贵州茅台,2002-03-21,39.3,39.56,38.66,38.92,1503721.0,58789396.0,-0.05,-0.1283,39.0959,2.1031,2782780000.0,9730000000,38.749,17.3272,6.0134,2002,2002-03,2002,3,21,3,38.512,38.7,-0.0012830382345393465,0.01363110248027833,0.016153021541883583,62.20095693779906
131,600519.SH,贵州茅台,2002-03-22,38.92,39.0,38.42,38.54,797276.0,30733685.0,-0.38,-0.9764,38.5484,1.1151,2755610000.0,9635000000,38.3706,17.158,5.9547,2002,2002-03,2002,3,22,4,38.635999999999996,38.591,-0.00976361767728684,0.01082706039900728,0.013009579106104261,54.166666666666664
132,600519.SH,贵州茅台,2002-03-25,38.49,38.9,38.3,38.78,431507.0,16693141.0,0.24,0.6227,38.6857,0.6035,2772770000.0,9695000000,38.6096,17.2649,5.9918,2002,2002-03,2002,3,25,0,38.792,38.524,0.0062272963155163286,0.010870828704883774,0.013283807389629441,51.6695957820738
133,600519.SH,贵州茅台,2002-03-26,38.7,38.8,38.12,38.2,623909.0,23950585.0,-0.58,-1.4956,38.3879,0.8726,2731300000.0,9550000000,38.0321,17.0066,5.9022,2002,2002-03,2002,3,26,1,38.682,38.494,-0.014956162970603315,0.00937979524242195,0.011801016774563862,48.675496688741745
134,600519.SH,贵州茅台,2002-03-27,38.15,38.46,37.91,38.1,499101.0,19022433.0,-0.1,-0.2618,38.1134,0.698,2724150000.0,9525000000,37.9326,16.9621,5.8867,2002,2002-03,2002,3,27,2,38.507999999999996,38.480000000000004,-0.002617801047120505,0.008154770709372303,0.011637398915172447,46.66666666666667
135,600519.SH,贵州茅台,2002-03-28,38.01,38.28,38.0,38.01,529157.0,20150615.0,-0.09,-0.2362,38.0806,0.7401,2717715000.0,9502500000,37.8429,16.9221,5.8728,2002,2002-03,2002,3,28,3,38.326,38.419,-0.0023622047244095112,0.008062809614202011,0.0110707030038182,33.66935483870961
136,600519.SH,贵州茅台,2002-03-29,38.0,38.05,37.1,37.26,1062547.0,39865325.0,-0.75,-1.9732,37.5186,1.4861,2664090000.0,9315000000,37.0962,16.5882,5.7569,2002,2002-03,2002,3,29,4,38.07000000000001,38.352999999999994,-0.019731649565903675,0.010495037113464549,0.011346380531857754,30.198915009041528
137,600519.SH,贵州茅台,2002-04-01,37.16,37.79,37.12,37.6,276605.0,10386559.0,0.34,0.9125,37.5501,0.3869,2688400000.0,9400000000,37.4347,16.7395,5.8095,2002,2002-04,2002,4,1,0,37.834,38.313,0.00912506709608163,0.011425329514571047,0.011815048037704364,40.85365853658537
138,600519.SH,贵州茅台,2002-04-02,37.61,37.76,36.81,37.02,732933.0,27163339.0,-0.58,-1.5426,37.0611,1.0251,2646930000.0,9255000000,36.8573,16.4813,5.7199,2002,2002-04,2002,4,2,1,37.598,38.14,-0.015425531914893598,0.011517752093206652,0.010061837060011977,38.3587786259542
139,600519.SH,贵州茅台,2002-04-03,37.02,37.3,36.82,36.98,601945.0,22255856.0,-0.04,-0.108,36.9732,0.8419,2644070000.0,9245000000,36.8175,16.4635,5.7137,2002,2002-04,2002,4,3,2,37.374,37.941,-0.0010804970286333315,0.011657040862446557,0.009513512621535807,33.26530612244899
140,600519.SH,贵州茅台,2002-04-04,36.97,37.6,36.51,37.58,516143.0,19068025.0,0.6,1.6225,36.9433,0.7219,2686970000.0,9395000000,37.4148,16.7306,5.8064,2002,2002-04,2002,4,4,3,37.288,37.807,0.016224986479177916,0.015421263434734973,0.011676828633035393,46.4583333333333
141,600519.SH,贵州茅台,2002-04-05,37.78,37.94,37.1,37.28,304685.0,11402145.0,-0.3,-0.7983,37.4227,0.4261,2665520000.0,9320000000,37.1162,16.5971,5.76,2002,2002-04,2002,4,5,4,37.292,37.681,-0.007982969664715234,0.012739810300592234,0.01158281341865995,42.828685258964164
142,600519.SH,贵州茅台,2002-04-08,37.3,37.4,36.95,37.0,230046.0,8539346.0,-0.28,-0.7511,37.1202,0.3217,2645500000.0,9250000000,36.8374,16.4724,5.7168,2002,2002-04,2002,4,8,0,37.172,37.503,-0.007510729613733891,0.011965941913654157,0.01113900599972905,30.769230769230816
143,600519.SH,贵州茅台,2002-04-09,37.0,37.5,36.88,37.43,329157.0,12257478.0,0.43,1.1622,37.239,0.4604,2676245000.0,9357500000,37.2655,16.6638,5.7832,2002,2002-04,2002,4,9,1,37.254,37.426,0.011621621621621614,0.011115362788315684,0.011564494402208914,33.82352941176477
144,600519.SH,贵州茅台,2002-04-10,37.43,37.77,37.2,37.48,342383.0,12828309.0,0.05,0.1336,37.4677,0.4789,2679820000.0,9370000000,37.3153,16.6861,5.7909,2002,2002-04,2002,4,10,2,37.354,37.364,0.0013358268768366433,0.010985891814054885,0.011607540189192776,34.873949579831915
145,600519.SH,贵州茅台,2002-04-11,37.49,37.88,37.41,37.49,679799.0,25576043.0,0.01,0.0267,37.6229,0.9508,2680535000.0,9372500000,37.3252,16.6905,5.7925,2002,2002-04,2002,4,11,3,37.336,37.312,0.00026680896478126215,0.008000414057293681,0.011617588543400394,38.041002277904404
146,600519.SH,贵州茅台,2002-04-12,37.62,38.22,37.52,38.0,451928.0,17168808.0,0.51,1.3604,37.9901,0.6321,2717000000.0,9500000000,37.833,16.9176,5.8713,2002,2002-04,2002,4,12,4,37.480000000000004,37.386,0.013603627634035664,0.008714312286775227,0.01047234869726339,41.63090128755366
147,600519.SH,贵州茅台,2002-04-15,38.46,38.5,37.6,37.89,292594.0,11085699.0,-0.11,-0.2895,37.8876,0.4092,2709135000.0,9472500000,37.7235,16.8686,5.8543,2002,2002-04,2002,4,15,0,37.658,37.415,-0.0028947368421052833,0.007345011550271086,0.010253473639196677,46.30071599045344
148,600519.SH,贵州茅台,2002-04-16,37.88,38.3,37.88,38.26,603615.0,23013458.0,0.37,0.9765,38.1261,0.8442,2735590000.0,9565000000,38.0919,17.0334,5.9114,2002,2002-04,2002,4,16,1,37.824,37.539,0.009765109527579696,0.00694938122976735,0.008813209050990785,51.79372197309414
149,600519.SH,贵州茅台,2002-04-17,38.5,38.5,36.85,36.98,1321928.0,48993045.0,-1.28,-3.3455,37.0618,1.8489,2644070000.0,9245000000,28.161,3.6528,5.7137,2002,2002-04,2002,4,17,2,37.724000000000004,37.539,-0.033455305802404633,0.01854583874680816,0.01463733765349946,40.884955752212385
150,600519.SH,贵州茅台,2002-04-18,37.0,37.19,36.38,36.39,853815.0,31299469.0,-0.59,-1.5955,36.6584,1.1941,2601885000.0,9097500000,27.7117,3.5945,5.6225,2002,2002-04,2002,4,18,3,37.504,37.42,-0.015954570037858162,0.019333548324551038,0.014229393413638058,42.07650273224046
151,600519.SH,贵州茅台,2002-04-19,36.39,36.45,35.89,36.22,885432.0,31912486.0,-0.17,-0.4672,36.0417,1.2384,2589730000.0,9055000000,27.5823,3.5778,5.5963,2002,2002-04,2002,4,19,4,37.148,37.314,-0.004671613080516668,0.016229515753969366,0.014141926533651565,37.030075187969906
152,600519.SH,贵州茅台,2002-04-22,36.0,36.4,35.9,36.19,411365.0,14831735.0,-0.03,-0.0828,36.0549,0.5753,2587585000.0,9047500000,27.5594,3.5748,5.5916,2002,2002-04,2002,4,22,0,36.80800000000001,37.233,-0.000828271673108838,0.01646257311502167,0.014051636001524433,41.29979035639408
153,600519.SH,贵州茅台,2002-04-23,36.19,36.19,35.51,35.52,408822.0,14622595.0,-0.67,-1.8513,35.7676,0.5718,2539680000.0,8880000000,27.0492,3.5086,5.4881,2002,2002-04,2002,4,23,1,36.26,37.041999999999994,-0.01851340149212477,0.012853692882112515,0.014008197708095018,36.48148148148151
154,600519.SH,贵州茅台,2002-04-24,35.5,35.88,35.16,35.24,505088.0,17876338.0,-0.28,-0.7883,35.3925,0.7064,2519660000.0,8810000000,26.836,3.481,5.4448,2002,2002-04,2002,4,24,2,35.912,36.818,-0.007882882882882969,0.007483407269242235,0.013837363394746345,26.968503937007867
155,600519.SH,贵州茅台,2002-04-25,35.1,35.68,35.1,35.51,259676.0,9206508.0,0.27,0.7662,35.4538,0.3632,2538965000.0,8877500000,27.0416,3.5076,5.4866,2002,2002-04,2002,4,25,3,35.736000000000004,36.62,0.007661748013620739,0.00959995871554477,0.014399041480384778,32.47524752475242
156,600519.SH,贵州茅台,2002-04-26,35.5,36.08,35.4,36.02,238123.0,8537641.0,0.51,1.4362,35.8539,0.333,2575430000.0,9005000000,27.43,3.558,5.5654,2002,2002-04,2002,4,26,4,35.696,36.422000000000004,0.014362151506617904,0.012895118496716202,0.014511347755362947,40.71969696969699
157,600519.SH,贵州茅台,2002-04-29,36.2,37.0,36.2,36.35,466521.0,17015082.0,0.33,0.9162,36.4723,0.6525,2599025000.0,9087500000,27.6813,3.3198,5.6163,2002,2002-04,2002,4,29,0,35.728,36.268,0.009161576901721258,0.013685821815941133,0.015211877662560864,39.575289575289574
158,600519.SH,贵州茅台,2002-04-30,36.48,36.6,35.95,36.2,597847.0,21592851.0,-0.15,-0.4127,36.1177,0.8361,2588300000.0,9050000000,27.567,3.3061,5.5932,2002,2002-04,2002,4,30,1,35.864000000000004,36.062,-0.004126547455295726,0.009414514825709538,0.014425530515228041,37.87878787878792
159,600519.SH,贵州茅台,2002-05-08,36.31,36.5,36.02,36.25,170049.0,6152534.0,0.05,0.1381,36.1809,0.2378,2591875000.0,9062500000,27.6051,3.3106,5.6009,2002,2002-05,2002,5,8,2,36.066,35.989,0.0013812154696131174,0.007177674707251388,0.010604566554770259,38.34586466165409
160,600519.SH,贵州茅台,2002-05-09,36.0,36.45,36.0,36.03,171221.0,6186437.0,-0.22,-0.6069,36.1313,0.2395,2576145000.0,9007500000,27.4376,3.2905,5.5669,2002,2002-05,2002,5,9,3,36.17,35.953,-0.006068965517241343,0.008699150938981551,0.009562659431445254,30.41749502982104
161,600519.SH,贵州茅台,2002-05-10,36.05,36.13,35.65,35.66,268850.0,9625820.0,-0.37,-1.0269,35.8037,0.376,2549690000.0,8915000000,27.1558,3.2567,5.5097,2002,2002-05,2002,5,10,4,36.098,35.897,-0.010269220094365927,0.00750784396087148,0.009960121933433609,28.922495274102005
